"","Date","Jurisdiction.x","Name","County","Year","Month.x","Residents.Confirmed","Staff.Confirmed","Residents.Deaths","Staff.Deaths","Residents.Population","Staff.Population","Latitude","Longitude","County.FIPS","Age","Gender","Capacity","BJS.ID","Week","Institution","Total_Population","Design_Capacity","Percent_Occupied","Staffed_Capacity","Month.y","Jurisdiction.y","Residents.Confirmed.F","Residents.Confirmed_DailyChange"
"5968","2020-10-18","state","CALIFORNIA STATE PRISON CORCORAN","Kings",2020,10,362,245,1,NA,3058,NA,36.06081823,-119.549121,"06031","Adult","Male",3116,"050000000075500000000","2020-10-14","California State Prison, Corcoran (COR)",3058,3116,98.1,4476,10,"state",362,0
"5969","2020-10-18","state","SIERRA CONSERVATION CENTER","Tuolumne",2020,10,18,36,0,NA,3023,NA,37.89168856,-120.5365401,"06109","Adult","Male",3836,"050000000070800000000","2020-10-14","Sierra Conservation Center (SCC)",3023,3836,78.8,4570,10,"state",18,0
"5970","2020-10-18","state","NORTH KERN STATE PRISON","Kern",2020,10,85,226,0,NA,1919,NA,35.78188512,-119.3098757,"06029","Adult","Male",2694,"050000000079990800000","2020-10-14","North Kern State Prison (NKSP)",1919,2694,71.2,4011,10,"state",85,0
"5971","2020-10-18","state","SUBSTANCE ABUSE TREATMENT FACILITY","Kings",2020,10,338,157,0,NA,4447,NA,36.05396,-119.5478,"06031","Adult","Male",3424,NA,"2020-10-14","California Substance Abuse Treatment Facility (SATF)",4447,3424,129.9,5157,10,"state",338,0
"5972","2020-10-18","state","IRONWOOD STATE PRISON","Riverside",2020,10,111,130,0,NA,2911,NA,33.56098104,-114.9260354,"06065","Adult","Male",2200,"050000000079991100000","2020-10-14","Ironwood State Prison (ISP)",2911,2200,132.3,3300,10,"state",111,2
"5973","2020-10-18","state","KERN VALLEY STATE PRISON","Kern",2020,10,15,98,0,NA,3609,NA,35.76647437,-119.3253627,"06029","Adult","Male",2448,"050000000071112000000","2020-10-14","Kern Valley State Prison (KVSP)",3609,2448,147.4,3622,10,"state",15,0
"5974","2020-10-18","state","VALLEY STATE PRISON","Madera",2020,10,272,56,0,NA,2751,NA,37.10547736,-120.1554719,"06039","Adult","Male",1980,"050000000079991300000","2020-10-14","Valley State Prison (VSP)",2751,1980,138.9,3034,10,"state",272,0
"5975","2020-10-18","state","CALIFORNIA CORRECTIONAL INSTITUTION","Kern",2020,10,845,187,0,NA,3053,NA,35.10991489,-118.5703307,"06029","Adult","Male",2783,"050000000071200000000","2020-10-14","California Correctional Institution (CCI)",3053,2783,109.7,4175,10,"state",845,4
"5976","2020-10-18","state","CALIFORNIA MEDICAL FACILITY","Solano",2020,10,8,57,0,NA,2077,NA,38.32851019,-121.9791645,"06095","Adult","Mixed",2361,"050000000071100000000","2020-10-14","CALIFORNIA MEDICAL FACILITY",2077,2361,87.9711986446421,2981,10,"state",8,0
"5977","2020-10-18","state","CORRECTIONAL TRAINING FACILITY","Monterey",2020,10,189,70,1,NA,4389,NA,36.46964789,-121.3822324,"06053",NA,"Male",3312,"050000000070700000000","2020-10-14","Correctional Training Facility (CTF)",4389,3312,132.5,4997,10,"state",189,18
"5978","2020-10-18","state","SALINAS VALLEY STATE PRISON","Monterey",2020,10,124,113,1,NA,2786,NA,36.47885699,-121.3743944,"06053","Adult","Male",2452,"050000000079991900000","2020-10-14","Salinas Valley State Prison (SVSP)",2786,2452,113.6,3509,10,"state",124,8
"5979","2020-10-18","state","CALIFORNIA STATE PRISON SACRAMENTO","Sacramento",2020,10,16,55,0,NA,2249,NA,38.69444411,-121.1539037,"06067","Adult","Male",1828,"050000000075600000000","2020-10-14","California State Prison, Sacramento (SAC)",2249,1828,123,2545,10,"state",16,0
"5980","2020-10-18","state","HIGH DESERT STATE PRISON","Lassen",2020,10,4,30,0,NA,3358,NA,40.4034569,-120.5258579,"06035","Adult","Male",2324,"050000000079992000000","2020-10-14","High Desert State Prison (HDSP)",3358,2324,144.5,3461,10,"state",4,0
"5981","2020-10-18","state","CALIFORNIA CORRECTIONAL CENTER","Lassen",2020,10,661,30,0,NA,2486,NA,40.40195801,-120.5167302,"06035","Adult","Male",3883,"050000000070100000000","2020-10-14","California Correctional Center (CCC)",2486,3883,64,4752,10,"state",661,1
"5982","2020-10-18","state","PELICAN BAY STATE PRISON","Del Norte",2020,10,0,39,0,NA,2309,NA,41.85480851,-124.1490751,"06015","Adult","Male",2380,"050000000075900000000","2020-10-14","Pelican Bay State Prison (PBSP)",2309,2380,97,3361,10,"state",0,0
"5983","2020-10-18","state","CHUCKAWALLA VALLEY STATE PRISON","Riverside",2020,10,1397,110,4,NA,1940,NA,33.56257951,-114.9095058,"06065","Adult","Male",1738,"050000000075800000000","2020-10-14","Chuckawalla Valley State Prison (CVSP)",1940,1738,111.6,2578,10,"state",1397,0
"5984","2020-10-18","state","CALIFORNIA STATE PRISON SAN QUENTIN","Marin",2020,10,2239,298,28,NA,2898,NA,37.94003982,-122.4903665,"06041","Adult","Male",3082,"050000000070300000000","2020-10-14","San Quentin State Prison (SQ)",2898,3082,94,4491,10,"state",2239,0
"5985","2020-10-18","state","PLEASANT VALLEY STATE PRISON","Fresno",2020,10,15,41,0,NA,2818,NA,36.13147309,-120.2488996,"06019","Adult","Male",2308,"050000000079991200000","2020-10-14","Pleasant Valley State Prison (PVSP)",2818,2308,122.1,3535,10,"state",15,3
"5986","2020-10-19","state","CALIPATRIA STATE PRISON","Imperial",2020,10,26,NA,0,NA,2939,NA,33.16569337,-115.484344,"06025","Adult","Male",2308,"050000000079990600000","2020-10-14","Calipatria State Prison (CAL)",2939,2308,127.3,3451,10,"state",26,0
"5987","2020-10-19","state","CALIFORNIA INSTITUTION FOR MEN","San Bernardino",2020,10,1402,NA,23,NA,2265,NA,33.98471223,-117.6823919,"06071","Adult","Male",2973,"050000000070500000000","2020-10-14","California Institution for Men (CIM)",2265,2976,76.1,4450,10,"state",1402,0
"5988","2020-10-19","state","AVENAL STATE PRISON","Kings",2020,10,2938,NA,7,NA,3514,NA,35.97394934,-120.1231018,"06031","Adult","Male",2920,"050000000075100000000","2020-10-14","Avenal State Prison (ASP)",3514,2920,120.3,4719,10,"state",2938,0
"5989","2020-10-19","state","CENTINELA STATE PRISON","Imperial",2020,10,61,NA,0,NA,3135,NA,32.82339731,-115.7890555,"06025","Adult","Male",2308,"050000000079990700000","2020-10-14","Centinela State Prison (CEN)",3135,2308,135.8,3446,10,"state",61,0
"5990","2020-10-19","state","CENTRAL CALIFORNIA WOMENS FACILITY","Madera",2020,10,16,NA,0,NA,1937,NA,37.09368073,-120.1527098,"06039","Adult","Female",2004,"050000000075700000000","2020-10-14","Central California Women's Facility (CCWF)",1937,2004,96.7,3068,10,"state",16,0
"5991","2020-10-19","state","MULE CREEK STATE PRISON","Amador",2020,10,45,NA,1,NA,3819,NA,38.37074335,-120.9534458,"06005","Adult","Male",3284,"050000000075000000000","2020-10-14","Mule Creek State Prison (MCSP)",3819,3284,116.3,4207,10,"state",45,0
"5992","2020-10-19","state","CALIFORNIA INSTITUTION FOR WOMEN","San Bernardino",2020,10,353,NA,1,NA,1171,NA,33.94974531,-117.636365,"06071","Adult","Female",1398,"050000000070600000000","2020-10-14","California Institution for Women (CIW)",1171,1398,83.8,1877,10,"state",353,0
"5993","2020-10-19","state","SIERRA CONSERVATION CENTER","Tuolumne",2020,10,18,NA,0,NA,3023,NA,37.89168856,-120.5365401,"06109","Adult","Male",3836,"050000000070800000000","2020-10-14","Sierra Conservation Center (SCC)",3023,3836,78.8,4570,10,"state",18,0
"5994","2020-10-19","state","CALIFORNIA STATE PRISON SOLANO","Solano",2020,10,4,NA,0,NA,3316,NA,38.32077652,-121.9752369,"06095","Adult","Male",2610,"050000000079991400000","2020-10-14","California State Prison, Solano (SOL)",3316,2610,127,4010,10,"state",4,0
"5995","2020-10-19","state","FOLSOM STATE PRISON","Sacramento",2020,10,1340,NA,2,NA,2318,NA,38.69538339,-121.1630324,"06067","Adult","Mixed",2066,"050000000079992900000","2020-10-14","FOLSOM STATE PRISON",2318,2469,93.8841636289996,3768,10,"state",1340,0
"5996","2020-10-19","state","CALIFORNIA REHABILITATION CENTER","Riverside",2020,10,1623,NA,0,NA,2316,NA,33.92691794,-117.5759442,"06065","Adult","Male",1962,"050000000070400000000","2020-10-14","California Rehabilitation Center (CRC)",2316,2491,93,3514,10,"state",1623,0
"5997","2020-10-19","state","NORTH KERN STATE PRISON","Kern",2020,10,85,NA,0,NA,1919,NA,35.78188512,-119.3098757,"06029","Adult","Male",2694,"050000000079990800000","2020-10-14","North Kern State Prison (NKSP)",1919,2694,71.2,4011,10,"state",85,0
"5998","2020-10-19","state","CALIFORNIA STATE PRISON LOS ANGELES","Los Angeles",2020,10,193,NA,0,NA,2834,NA,34.69359649,-118.2276136,"06037","Adult","Male",2300,"050000000079990900000","2020-10-14","California State Prison, Los Angeles County (LAC)",2834,2300,123.2,3424,10,"state",193,0
"5999","2020-10-19","state","RJ DONOVAN CORRECTIONAL FACILITY","San Diego",2020,10,4,NA,0,NA,3599,NA,32.58456487,-116.9335763,"06073","Adult","Male",2992,NA,"2020-10-14","RJ Donovan Correctional Facility (RJD)",3599,2992,120.3,4038,10,"state",4,0
"6000","2020-10-19","state","DEUEL VOCATIONAL INSTITUTION","San Joaquin",2020,10,1,NA,0,NA,1524,NA,37.74805759,-121.3306264,"06077","Adult","Male",1681,"050000000070900000000","2020-10-14","Deuel Vocational Institution (DVI)",1524,1681,90.7,2413,10,"state",1,0
"6001","2020-10-19","state","CALIFORNIA CORRECTIONAL INSTITUTION","Kern",2020,10,845,NA,0,NA,3053,NA,35.10991489,-118.5703307,"06029","Adult","Male",2783,"050000000071200000000","2020-10-14","California Correctional Institution (CCI)",3053,2783,109.7,4175,10,"state",845,0
"6002","2020-10-19","state","CALIFORNIA HEALTH CARE FACILITY","San Joaquin",2020,10,8,NA,0,NA,2453,NA,37.8947278,-121.1848441,"06077","Adult","Male",2951,NA,"2020-10-14","California Health Care Facility - Stockton (CHCF)",2453,2951,83.1,3211,10,"state",8,0
"6003","2020-10-19","state","PLEASANT VALLEY STATE PRISON","Fresno",2020,10,15,NA,0,NA,2818,NA,36.13147309,-120.2488996,"06019","Adult","Male",2308,"050000000079991200000","2020-10-14","Pleasant Valley State Prison (PVSP)",2818,2308,122.1,3535,10,"state",15,0
"6004","2020-10-19","state","WASCO STATE PRISON","Kern",2020,10,284,NA,0,NA,1830,NA,35.59431189,-119.4083319,"06029","Adult","Male",2984,"050000000079990500000","2020-10-14","Wasco State Prison (WSP)",1830,2984,61.3,4447,10,"state",284,0
"6005","2020-10-19","state","CALIFORNIA CORRECTIONAL CENTER","Lassen",2020,10,661,NA,0,NA,2486,NA,40.40195801,-120.5167302,"06035","Adult","Male",3883,"050000000070100000000","2020-10-14","California Correctional Center (CCC)",2486,3883,64,4752,10,"state",661,0
"6006","2020-10-19","state","CALIFORNIA STATE PRISON SACRAMENTO","Sacramento",2020,10,16,NA,0,NA,2249,NA,38.69444411,-121.1539037,"06067","Adult","Male",1828,"050000000075600000000","2020-10-14","California State Prison, Sacramento (SAC)",2249,1828,123,2545,10,"state",16,0
"6007","2020-10-19","state","VALLEY STATE PRISON","Madera",2020,10,272,NA,0,NA,2751,NA,37.10547736,-120.1554719,"06039","Adult","Male",1980,"050000000079991300000","2020-10-14","Valley State Prison (VSP)",2751,1980,138.9,3034,10,"state",272,0
"6008","2020-10-19","state","CHUCKAWALLA VALLEY STATE PRISON","Riverside",2020,10,1397,NA,4,NA,1940,NA,33.56257951,-114.9095058,"06065","Adult","Male",1738,"050000000075800000000","2020-10-14","Chuckawalla Valley State Prison (CVSP)",1940,1738,111.6,2578,10,"state",1397,0
"6009","2020-10-19","state","HIGH DESERT STATE PRISON","Lassen",2020,10,4,NA,0,NA,3358,NA,40.4034569,-120.5258579,"06035","Adult","Male",2324,"050000000079992000000","2020-10-14","High Desert State Prison (HDSP)",3358,2324,144.5,3461,10,"state",4,0
"6010","2020-10-19","state","PELICAN BAY STATE PRISON","Del Norte",2020,10,0,NA,0,NA,2309,NA,41.85480851,-124.1490751,"06015","Adult","Male",2380,"050000000075900000000","2020-10-14","Pelican Bay State Prison (PBSP)",2309,2380,97,3361,10,"state",0,0
"6011","2020-10-19","state","SUBSTANCE ABUSE TREATMENT FACILITY","Kings",2020,10,338,NA,0,NA,4447,NA,36.05396,-119.5478,"06031","Adult","Male",3424,NA,"2020-10-14","California Substance Abuse Treatment Facility (SATF)",4447,3424,129.9,5157,10,"state",338,0
"6012","2020-10-19","state","CALIFORNIA STATE PRISON CORCORAN","Kings",2020,10,362,NA,1,NA,3058,NA,36.06081823,-119.549121,"06031","Adult","Male",3116,"050000000075500000000","2020-10-14","California State Prison, Corcoran (COR)",3058,3116,98.1,4476,10,"state",362,0
"6013","2020-10-19","state","CORRECTIONAL TRAINING FACILITY","Monterey",2020,10,189,NA,1,NA,4389,NA,36.46964789,-121.3822324,"06053",NA,"Male",3312,"050000000070700000000","2020-10-14","Correctional Training Facility (CTF)",4389,3312,132.5,4997,10,"state",189,0
"6014","2020-10-19","state","IRONWOOD STATE PRISON","Riverside",2020,10,111,NA,0,NA,2911,NA,33.56098104,-114.9260354,"06065","Adult","Male",2200,"050000000079991100000","2020-10-14","Ironwood State Prison (ISP)",2911,2200,132.3,3300,10,"state",111,0
"6015","2020-10-19","state","KERN VALLEY STATE PRISON","Kern",2020,10,15,NA,0,NA,3609,NA,35.76647437,-119.3253627,"06029","Adult","Male",2448,"050000000071112000000","2020-10-14","Kern Valley State Prison (KVSP)",3609,2448,147.4,3622,10,"state",15,0
"6016","2020-10-19","state","SALINAS VALLEY STATE PRISON","Monterey",2020,10,124,NA,1,NA,2786,NA,36.47885699,-121.3743944,"06053","Adult","Male",2452,"050000000079991900000","2020-10-14","Salinas Valley State Prison (SVSP)",2786,2452,113.6,3509,10,"state",124,0
"6017","2020-10-19","state","CALIFORNIA STATE PRISON SAN QUENTIN","Marin",2020,10,2239,NA,28,NA,2898,NA,37.94003982,-122.4903665,"06041","Adult","Male",3082,"050000000070300000000","2020-10-14","San Quentin State Prison (SQ)",2898,3082,94,4491,10,"state",2239,0
"6018","2020-10-19","state","CALIFORNIA MEDICAL FACILITY","Solano",2020,10,8,NA,0,NA,2077,NA,38.32851019,-121.9791645,"06095","Adult","Mixed",2361,"050000000071100000000","2020-10-14","CALIFORNIA MEDICAL FACILITY",2077,2361,87.9711986446421,2981,10,"state",8,0
"6019","2020-10-20","state","MULE CREEK STATE PRISON","Amador",2020,10,45,35,1,NA,3819,NA,38.37074335,-120.9534458,"06005","Adult","Male",3284,"050000000075000000000","2020-10-14","Mule Creek State Prison (MCSP)",3819,3284,116.3,4207,10,"state",45,0
"6020","2020-10-20","state","FOLSOM STATE PRISON","Sacramento",2020,10,1340,84,2,NA,2318,NA,38.69538339,-121.1630324,"06067","Adult","Mixed",2066,"050000000079992900000","2020-10-14","FOLSOM STATE PRISON",2318,2469,93.8841636289996,3768,10,"state",1340,0
"6021","2020-10-20","state","CALIFORNIA STATE PRISON SOLANO","Solano",2020,10,4,44,0,NA,3316,NA,38.32077652,-121.9752369,"06095","Adult","Male",2610,"050000000079991400000","2020-10-14","California State Prison, Solano (SOL)",3316,2610,127,4010,10,"state",4,0
"6022","2020-10-20","state","VALLEY STATE PRISON","Madera",2020,10,272,56,0,NA,2751,NA,37.10547736,-120.1554719,"06039","Adult","Male",1980,"050000000079991300000","2020-10-14","Valley State Prison (VSP)",2751,1980,138.9,3034,10,"state",272,0
"6023","2020-10-20","state","CALIFORNIA INSTITUTION FOR WOMEN","San Bernardino",2020,10,353,85,1,NA,1171,NA,33.94974531,-117.636365,"06071","Adult","Female",1398,"050000000070600000000","2020-10-14","California Institution for Women (CIW)",1171,1398,83.8,1877,10,"state",353,0
"6024","2020-10-20","state","WASCO STATE PRISON","Kern",2020,10,284,142,0,NA,1830,NA,35.59431189,-119.4083319,"06029","Adult","Male",2984,"050000000079990500000","2020-10-14","Wasco State Prison (WSP)",1830,2984,61.3,4447,10,"state",284,0
"6025","2020-10-20","state","RJ DONOVAN CORRECTIONAL FACILITY","San Diego",2020,10,4,85,0,NA,3599,NA,32.58456487,-116.9335763,"06073","Adult","Male",2992,NA,"2020-10-14","RJ Donovan Correctional Facility (RJD)",3599,2992,120.3,4038,10,"state",4,0
"6026","2020-10-20","state","AVENAL STATE PRISON","Kings",2020,10,2938,307,7,NA,3514,NA,35.97394934,-120.1231018,"06031","Adult","Male",2920,"050000000075100000000","2020-10-14","Avenal State Prison (ASP)",3514,2920,120.3,4719,10,"state",2938,0
"6027","2020-10-20","state","CALIFORNIA REHABILITATION CENTER","Riverside",2020,10,1623,156,0,NA,2316,NA,33.92691794,-117.5759442,"06065","Adult","Male",1962,"050000000070400000000","2020-10-14","California Rehabilitation Center (CRC)",2316,2491,93,3514,10,"state",1623,0
"6028","2020-10-20","state","CALIFORNIA CORRECTIONAL CENTER","Lassen",2020,10,661,35,0,NA,2486,NA,40.40195801,-120.5167302,"06035","Adult","Male",3883,"050000000070100000000","2020-10-14","California Correctional Center (CCC)",2486,3883,64,4752,10,"state",661,0
"6029","2020-10-20","state","CENTRAL CALIFORNIA WOMENS FACILITY","Madera",2020,10,16,47,0,NA,1937,NA,37.09368073,-120.1527098,"06039","Adult","Female",2004,"050000000075700000000","2020-10-14","Central California Women's Facility (CCWF)",1937,2004,96.7,3068,10,"state",16,0
"6030","2020-10-20","state","CALIPATRIA STATE PRISON","Imperial",2020,10,26,101,0,NA,2939,NA,33.16569337,-115.484344,"06025","Adult","Male",2308,"050000000079990600000","2020-10-14","Calipatria State Prison (CAL)",2939,2308,127.3,3451,10,"state",26,0
"6031","2020-10-20","state","SIERRA CONSERVATION CENTER","Tuolumne",2020,10,18,37,0,NA,3023,NA,37.89168856,-120.5365401,"06109","Adult","Male",3836,"050000000070800000000","2020-10-14","Sierra Conservation Center (SCC)",3023,3836,78.8,4570,10,"state",18,0
"6032","2020-10-20","state","SUBSTANCE ABUSE TREATMENT FACILITY","Kings",2020,10,338,157,0,NA,4447,NA,36.05396,-119.5478,"06031","Adult","Male",3424,NA,"2020-10-14","California Substance Abuse Treatment Facility (SATF)",4447,3424,129.9,5157,10,"state",338,0
"6033","2020-10-20","state","CALIFORNIA INSTITUTION FOR MEN","San Bernardino",2020,10,1402,249,23,NA,2265,NA,33.98471223,-117.6823919,"06071","Adult","Male",2973,"050000000070500000000","2020-10-14","California Institution for Men (CIM)",2265,2976,76.1,4450,10,"state",1402,0
"6034","2020-10-20","state","CALIFORNIA STATE PRISON LOS ANGELES","Los Angeles",2020,10,193,112,0,NA,2834,NA,34.69359649,-118.2276136,"06037","Adult","Male",2300,"050000000079990900000","2020-10-14","California State Prison, Los Angeles County (LAC)",2834,2300,123.2,3424,10,"state",193,0
"6035","2020-10-20","state","CENTINELA STATE PRISON","Imperial",2020,10,61,112,0,NA,3135,NA,32.82339731,-115.7890555,"06025","Adult","Male",2308,"050000000079990700000","2020-10-14","Centinela State Prison (CEN)",3135,2308,135.8,3446,10,"state",61,0
"6036","2020-10-20","state","CALIFORNIA HEALTH CARE FACILITY","San Joaquin",2020,10,8,134,0,NA,2453,NA,37.8947278,-121.1848441,"06077","Adult","Male",2951,NA,"2020-10-14","California Health Care Facility - Stockton (CHCF)",2453,2951,83.1,3211,10,"state",8,0
"6037","2020-10-20","state","NORTH KERN STATE PRISON","Kern",2020,10,85,230,0,NA,1919,NA,35.78188512,-119.3098757,"06029","Adult","Male",2694,"050000000079990800000","2020-10-14","North Kern State Prison (NKSP)",1919,2694,71.2,4011,10,"state",85,0
"6038","2020-10-20","state","DEUEL VOCATIONAL INSTITUTION","San Joaquin",2020,10,1,56,0,NA,1524,NA,37.74805759,-121.3306264,"06077","Adult","Male",1681,"050000000070900000000","2020-10-14","Deuel Vocational Institution (DVI)",1524,1681,90.7,2413,10,"state",1,0
"6039","2020-10-20","state","CALIFORNIA STATE PRISON CORCORAN","Kings",2020,10,362,250,1,NA,3058,NA,36.06081823,-119.549121,"06031","Adult","Male",3116,"050000000075500000000","2020-10-14","California State Prison, Corcoran (COR)",3058,3116,98.1,4476,10,"state",362,0
"6040","2020-10-20","state","CALIFORNIA MEDICAL FACILITY","Solano",2020,10,8,58,0,NA,2077,NA,38.32851019,-121.9791645,"06095","Adult","Mixed",2361,"050000000071100000000","2020-10-14","CALIFORNIA MEDICAL FACILITY",2077,2361,87.9711986446421,2981,10,"state",8,0
"6041","2020-10-20","state","CORRECTIONAL TRAINING FACILITY","Monterey",2020,10,189,73,1,NA,4389,NA,36.46964789,-121.3822324,"06053",NA,"Male",3312,"050000000070700000000","2020-10-14","Correctional Training Facility (CTF)",4389,3312,132.5,4997,10,"state",189,0
"6042","2020-10-20","state","HIGH DESERT STATE PRISON","Lassen",2020,10,4,30,0,NA,3358,NA,40.4034569,-120.5258579,"06035","Adult","Male",2324,"050000000079992000000","2020-10-14","High Desert State Prison (HDSP)",3358,2324,144.5,3461,10,"state",4,0
"6043","2020-10-20","state","SALINAS VALLEY STATE PRISON","Monterey",2020,10,125,117,1,NA,2786,NA,36.47885699,-121.3743944,"06053","Adult","Male",2452,"050000000079991900000","2020-10-14","Salinas Valley State Prison (SVSP)",2786,2452,113.6,3509,10,"state",125,1
"6044","2020-10-20","state","CALIFORNIA STATE PRISON SACRAMENTO","Sacramento",2020,10,16,55,0,NA,2249,NA,38.69444411,-121.1539037,"06067","Adult","Male",1828,"050000000075600000000","2020-10-14","California State Prison, Sacramento (SAC)",2249,1828,123,2545,10,"state",16,0
"6045","2020-10-20","state","CALIFORNIA CORRECTIONAL INSTITUTION","Kern",2020,10,845,187,0,NA,3053,NA,35.10991489,-118.5703307,"06029","Adult","Male",2783,"050000000071200000000","2020-10-14","California Correctional Institution (CCI)",3053,2783,109.7,4175,10,"state",845,0
"6046","2020-10-20","state","CALIFORNIA STATE PRISON SAN QUENTIN","Marin",2020,10,2239,298,28,NA,2898,NA,37.94003982,-122.4903665,"06041","Adult","Male",3082,"050000000070300000000","2020-10-14","San Quentin State Prison (SQ)",2898,3082,94,4491,10,"state",2239,0
"6047","2020-10-20","state","CHUCKAWALLA VALLEY STATE PRISON","Riverside",2020,10,1397,111,4,NA,1940,NA,33.56257951,-114.9095058,"06065","Adult","Male",1738,"050000000075800000000","2020-10-14","Chuckawalla Valley State Prison (CVSP)",1940,1738,111.6,2578,10,"state",1397,0
"6048","2020-10-20","state","IRONWOOD STATE PRISON","Riverside",2020,10,111,130,0,NA,2911,NA,33.56098104,-114.9260354,"06065","Adult","Male",2200,"050000000079991100000","2020-10-14","Ironwood State Prison (ISP)",2911,2200,132.3,3300,10,"state",111,0
"6049","2020-10-20","state","PELICAN BAY STATE PRISON","Del Norte",2020,10,2,39,0,NA,2309,NA,41.85480851,-124.1490751,"06015","Adult","Male",2380,"050000000075900000000","2020-10-14","Pelican Bay State Prison (PBSP)",2309,2380,97,3361,10,"state",2,2
"6050","2020-10-20","state","KERN VALLEY STATE PRISON","Kern",2020,10,15,103,0,NA,3609,NA,35.76647437,-119.3253627,"06029","Adult","Male",2448,"050000000071112000000","2020-10-14","Kern Valley State Prison (KVSP)",3609,2448,147.4,3622,10,"state",15,0
"6051","2020-10-20","state","PLEASANT VALLEY STATE PRISON","Fresno",2020,10,15,43,0,NA,2818,NA,36.13147309,-120.2488996,"06019","Adult","Male",2308,"050000000079991200000","2020-10-14","Pleasant Valley State Prison (PVSP)",2818,2308,122.1,3535,10,"state",15,0
"6052","2020-10-21","state","CALIFORNIA STATE PRISON LOS ANGELES","Los Angeles",2020,10,194,NA,0,NA,2851,NA,34.69359649,-118.2276136,"06037","Adult","Male",2300,"050000000079990900000","2020-10-21","California State Prison, Los Angeles County (LAC)",2851,2300,124,3424,10,"state",194,1
"6053","2020-10-21","state","MULE CREEK STATE PRISON","Amador",2020,10,45,NA,1,NA,3857,NA,38.37074335,-120.9534458,"06005","Adult","Male",3284,"050000000075000000000","2020-10-21","Mule Creek State Prison (MCSP)",3857,3284,117.4,4207,10,"state",45,0
"6054","2020-10-21","state","NORTH KERN STATE PRISON","Kern",2020,10,85,NA,0,NA,2097,NA,35.78188512,-119.3098757,"06029","Adult","Male",2694,"050000000079990800000","2020-10-21","North Kern State Prison (NKSP)",2097,2694,77.8,4011,10,"state",85,0
"6055","2020-10-21","state","CALIFORNIA INSTITUTION FOR WOMEN","San Bernardino",2020,10,353,NA,1,NA,1157,NA,33.94974531,-117.636365,"06071","Adult","Female",1398,"050000000070600000000","2020-10-21","California Institution for Women (CIW)",1157,1398,82.8,1877,10,"state",353,0
"6056","2020-10-21","state","CENTRAL CALIFORNIA WOMENS FACILITY","Madera",2020,10,16,NA,0,NA,1945,NA,37.09368073,-120.1527098,"06039","Adult","Female",2004,"050000000075700000000","2020-10-21","Central California Women's Facility (CCWF)",1945,2004,97.1,3068,10,"state",16,0
"6057","2020-10-21","state","AVENAL STATE PRISON","Kings",2020,10,2938,NA,7,NA,3500,NA,35.97394934,-120.1231018,"06031","Adult","Male",2920,"050000000075100000000","2020-10-21","Avenal State Prison (ASP)",3500,2920,119.9,4719,10,"state",2938,0
"6058","2020-10-21","state","SALINAS VALLEY STATE PRISON","Monterey",2020,10,125,NA,1,NA,2792,NA,36.47885699,-121.3743944,"06053","Adult","Male",2452,"050000000079991900000","2020-10-21","Salinas Valley State Prison (SVSP)",2792,2452,113.9,3509,10,"state",125,0
"6059","2020-10-21","state","SIERRA CONSERVATION CENTER","Tuolumne",2020,10,18,NA,0,NA,3045,NA,37.89168856,-120.5365401,"06109","Adult","Male",3836,"050000000070800000000","2020-10-21","Sierra Conservation Center (SCC)",3045,3836,79.4,4570,10,"state",18,0
"6060","2020-10-21","state","CALIFORNIA STATE PRISON CORCORAN","Kings",2020,10,362,NA,1,NA,3006,NA,36.06081823,-119.549121,"06031","Adult","Male",3116,"050000000075500000000","2020-10-21","California State Prison, Corcoran (COR)",3006,3116,96.5,4476,10,"state",362,0
"6061","2020-10-21","state","WASCO STATE PRISON","Kern",2020,10,284,NA,0,NA,1877,NA,35.59431189,-119.4083319,"06029","Adult","Male",2984,"050000000079990500000","2020-10-21","Wasco State Prison (WSP)",1877,2984,62.9,4447,10,"state",284,0
"6062","2020-10-21","state","CALIFORNIA STATE PRISON SACRAMENTO","Sacramento",2020,10,16,NA,0,NA,2251,NA,38.69444411,-121.1539037,"06067","Adult","Male",1828,"050000000075600000000","2020-10-21","California State Prison, Sacramento (SAC)",2251,1828,123.1,2545,10,"state",16,0
"6063","2020-10-21","state","CALIFORNIA STATE PRISON SOLANO","Solano",2020,10,4,NA,0,NA,3312,NA,38.32077652,-121.9752369,"06095","Adult","Male",2610,"050000000079991400000","2020-10-21","California State Prison, Solano (SOL)",3312,2610,126.9,4010,10,"state",4,0
"6064","2020-10-21","state","KERN VALLEY STATE PRISON","Kern",2020,10,15,NA,0,NA,3606,NA,35.76647437,-119.3253627,"06029","Adult","Male",2448,"050000000071112000000","2020-10-21","Kern Valley State Prison (KVSP)",3606,2448,147.3,3622,10,"state",15,0
"6065","2020-10-21","state","DEUEL VOCATIONAL INSTITUTION","San Joaquin",2020,10,1,NA,0,NA,1499,NA,37.74805759,-121.3306264,"06077","Adult","Male",1681,"050000000070900000000","2020-10-21","Deuel Vocational Institution (DVI)",1499,1681,89.2,2413,10,"state",1,0
"6066","2020-10-21","state","CALIFORNIA MEDICAL FACILITY","Solano",2020,10,8,NA,0,NA,2058,NA,38.32851019,-121.9791645,"06095","Adult","Mixed",2361,"050000000071100000000","2020-10-21","CALIFORNIA MEDICAL FACILITY",2058,2361,87.1664548919949,2981,10,"state",8,0
